"9465",,"223422",
"9550",,"223438",
"9660",,"244115",
"9816",,"243082",
"9817",,"243093",
"9818",,"243113",
"9820",,"243072",
"9834",,"348287",
"9840",,"252973",
"9844",,"243105",
"9866",,"243166",
"9879",,"243146",
"9919",,"242975",
"9977",,"243282",
"9993",,"243353",
"9996",,"243225",
"10009",,"244046",
"10012",,"243548",
"10013",,"253047",
"10016",,"243507",
"10019",,"243447",
"10021",,"253037",
"10022",,"243513",
"10024",,"243518",
"10026",,"243525",
"10029",,"243523",
"10031",,"243552",
"10033",,"253045",
"10034",,"243530",
"10038",,"243537",
"10041",,"243521",
"10052",,"244434",
"10057",,"244443",
"10059",,"244448",
"10066",,"244457",
"10067",,"253206",
"10072",,"244485",
"10204",,"243816",
"10235",,"244277",
"10249",,"244357",
"10255",,"244320",
"10261",,"253181",
"10331",,"242872",
"10347",,"251555",
"10350",,"223841",
"10462",,"223642",
"10464",,"223559",
"10526",,"10782",
"10669",,"10668",
"10674",,"10670",
"11027",,"716251",
"11094",,"11093",
"11255",,"240524",
"11277",,"222103",
"11279",,"222104",
"11305",,"222097",
"11309",,"250776",
"11325",,"222095",
"11328",,"222083",
"11334",,"222087",
"11335",,"222092",
"11341",,"222186",
"11355",,"222161",
"11386",,"222171",
"11409",,"416846",
"11431",,"240486",
"11463",,"240390",
"11506",,"240347",
"11512",,"240357",
"11518",,"240432",
"11581",,"222290",
"11615",,"234844",
"11627",,"224095",
"11633",,"224082",
"11685",,"222258",
"11702",,"222221",
"11703",,"222211",
"11720",,"235160",
"11721",,"235155",
"11750",,"223094",
"11762",,"223084",
"11784",,"223078",
"11788",,"223080",
"11792",,"223083",
"11794",,"223082",
"11838",,"223246",
"11848",,"396535",
"11908",,"221926",
"11925",,"221890",
"11942",,"221957",
"11945",,"221948",
"11978",,"244609",
"12012",,"244673",
"12026",,"244637",
"12037",,"244633",
"12088",,"235249",
"12090",,"235255",
"12095",,"235389",
"12098",,"235390",
"12186",,"340106",
"12352",,"12351",
"12488",,"223126",
"12534",,"241871",
"12535",,"241872",
"12569",,"241266",
"12574",,"241352",
"12592",,"241355",
"12602",,"241335",
"12615",,"241311",
"12627",,"241255",
"12639",,"241510",
"12712",,"241533",
"12716",,"241522",
"12740",,"241547",
"12789",,"241600",
"12793",,"241615",
"12798",,"241781",
"12813",,"241673",
"12829",,"241762",
"12835",,"241738",
"12837",,"241742",
"12846",,"241585",
"12862",,"241829",
"12875",,"241901",
"12885",,"241907",
"12892",,"241919",
"12896",,"241913",
"12918",,"242330",
"12920",,"242333",
"12923",,"242339",
"12955",,"242302",
"13010",,"409472",
"13019",,"409482",
"13045",,"13047",
"13070",,"409399",
"13076",,"409550",
"13086",,"409561",
"13115",,"409576",
"13118",,"409579",
"13119",,"409585",
"13285",,"13280",
"13603",,"13600",
"13740",,"240302",
"14032",,"14034",
"14058",,"14057",
"14319",,"14318",
"15355",,"242743",
"15363",,"15362",
"15381",,"15380",
"15388",,"15387",
"15412",,"15396",
"15669",,"15668",
"15812",,"242392",
"15997",,"15996",
"16224",,"16223",
"16226",,"16225",
"16231",,"16230",
"16261",,"242472",
"16273",,"242461",
"16280",,"242462",
"16351",,"16350",
"16404",,"242502",
"16416",,"16415",
"16434",,"16433",
"16448",,"242501",
"16449",,"16459",
"17030",,"407817",
"17152",,"17403",
"17348",,"407923",
"17365",,"242054",
"17552",,"17553",
"17664",,"250294",
"17716",,"593705",
"17818",,"17817",
"17850",,"240840",
"17917",,"579874",
"17918",,"579875",
"17921",,"579876",
"17923",,"579878",
"17925",,"579881",
"18225",,"580544",
"18424",,"552389",
"18470",,"545332",
"18473",,"548829",
"18553",,"545883",
"18566",,"545726",
"18593",,"359956",
"18762",,"240958",
"18763",,"240958",
"18807",,"240980",
"18880",,"216517",
"18882",,"224641",
"18917",,"216538",
"18947",,"216581",
"18951",,"216566",
"18959",,"216563",
"18960",,"216564",
"19161",,"400240",
"19248",,"227263",
"19382",,"227228",
"19604",,"227196",
"19637",,"227192",
"19694",,"227188",
"19773",,"227100",
"19863",,"224647",
"19864",,"224648",
"19952",,"226316",
"20010",,"245134",
"20272",,"237230",
"20488",,"224878",
"20489",,"224923",
"20491",,"224939",
"20493",,"224912",
"20496",,"224870",
"20509",,"224874",
"20529",,"224885",
"20556",,"224928",
"20577",,"224902",
"20584",,"224907",
"20682",,"245053",
"20709",,"244773",
"20868",,"245003",
"20969",,"244825",
"21059",,"244817",
"21092",,"244733",
"21117",,"245112",
"21141",,"244880",
"21247",,"244792",
"21339",,"224639",
"21369",,"235468",
"21410",,"235451",
"21461",,"250140",
"21874",,"225920",
"21892",,"226203",
"21954",,"226015",
"22067",,"226605",
"22162",,"217337",
"22312",,"217654",
"22359",,"217684",
"22448",,"217706",
"22503",,"216514",
"22520",,"216551",
"22531",,"52359",
"22532",,"216507",
"22547",,"216533",
"22568",,"216491",
"22712",,"283775",
"22926",,"225220",
"22995",,"399011",
"23415",,"225393",
"23703",,"23696",
"24449",,"217414",
"24514",,"217619",
"24518",,"217622",
"24901",,"227430",
"25380",,"224445",
"25384",,"224472",
"25412",,"224302",
"25449",,"224320",
"25451",,"224321",
"25469",,"224374",
"25487",,"224377",
"25533",,"224208",
"25572",,"224251",
"25596",,"224262",
"25603",,"224266",
"25606",,"224275",
"26213",,"225659",
"26219",,"225665",
"26731",,"217076",
"27013",,"26991",
"27639",,"226390",
"27640",,"226404",
"27641",,"226406",
"27647",,"226393",
"27648",,"226388",
"28314",,"226664",
"28489",,"220872",
"28494",,"220857",
"28527",,"221591",
"28537",,"240675",
"28918",,"215845",
"28963",,"405279",
"29096",,"235505",
"29115",,"405290",
"30839",,"509547",
"32083",,"461802",
"32127",,"59221",
"32775",,"509895",
"33072",,"33591",
"33139",,"34188",
"33186",,"519989",
"33359",,"470280",
"33375",,"33377",
"33403",,"519976",
"34200",,"513269",
"34310",,"509489",
"35042",,"469453",
"35074",,"521007",
"36620",,"36633",
"36657",,"36652",
"37011",,"464670",
"37339",,"462419",
"37401",,"465210",
"37854",,"520997",
"37894",,"37896",
"38382",,"38386",
"39546",,"39545",
"40544",,"40543",
"40733",,"40738",
"40777",,"470300",
"40994",,"59224",
"41082",,"463678",
"41501",,"41504",
"42045",,"42524",
"42269",,"380799",
"42525",,"42044",
"43530",,"517234",
"44383",,"463506",
"44543",,"438140",
"44546",,"463447",
"44668",,"517172",
"44708",,"44711",
"44967",,"43969",
"45096",,"45097",
"45271",,"59601",
"45298",,"55436",
"45583",,"55446",
"45616",,"50047",
"45726",,"57642",
"45727",,"57636",
"45785",,"57973",
"45892",,"55915",
"45938",,"55554",
"46131",,"55526",
"46135",,"55528",
"46674",,"46670",
"47464",,"861021",
"47565",,"860835",
"47765",,"47761",
"48738",,"55543",
"48951",,"48056",
"49631",,"49628",
"51025",,"51028",
"51340",,"220628",
"51345",,"220734",
"51347",,"220753",
"51350",,"220794",
"51352",,"220795",
"51379",,"232441",
"51383",,"232443",
"51426",,"232445",
"51449",,"238326",
"51455",,"237930",
"51459",,"238320",
"51464",,"238304",
"51470",,"237966",
"51476",,"238276",
"51481",,"238385",
"51483",,"237926",
"51489",,"237315",
"51491",,"237714",
"51516",,"237289",
"51518",,"237290",
"51587",,"238372",
"51606",,"238390",
"51622",,"238445",
"51651",,"238387",
"51670",,"238315",
"51698",,"238229",
"51738",,"237406",
"51776",,"237338",
"51792",,"237860",
"51796",,"237757",
"51801",,"252291",
"51809",,"237830",
"51876",,"237302",
"51900",,"237287",
"51901",,"237278",
"52004",,"220407",
"52295",,"236073",
"52301",,"236116",
"52303",,"219589",
"52309",,"229441",
"52315",,"232209",
"52345",,"232205",
"52471",,"231940",
"52511",,"232004",
"52512",,"231996",
"52576",,"231901",
"52592",,"231890",
"52656",,"231751",
"52807",,"219396",
"52845",,"236587",
"52964",,"236214",
"52965",,"236218",
"53025",,"74339",
"53061",,"236262",
"53088",,"239523",
"53091",,"239540",
"53461",,"608382",
"53818",,"53817",
"53844",,"53845",
"54172",,"521494",
"54482",,"8267",
"54632",,"521546",
"55321",,"55320",
"55374",,"55366",
"55444",,"45384",
"55451",,"45591",
"55464",,"659495",
"55555",,"45939",
"55583",,"658819",
"55636",,"55678",
"55759",,"55758",
"55920",,"55921",
"56174",,"47055",
"56398",,"457224",
"56629",,"658795",
"56682",,"457225",
"57259",,"57264",
"57410",,"159424",
"57428",,"665256",
"57481",,"57487",
"57659",,"57658",
"57754",,"57760",
"57763",,"57762",
"57934",,"57924",
"58106",,"58102",
"58132",,"58168",
"58246",,"58209",
"58657",,"542929",
"58925",,"58924",
"59497",,"59494",
"59605",,"659837",
"59682",,"59666",
"59717",,"59730",
"59992",,"59161",
"60736",,"60729",
"62053",,"579252",
"62387",,"545952",
"62695",,"538667",
"62711",,"538665",
"62741",,"682470",
"63435",,"569141",
"63690",,"570042",
"64086",,"412533",
"64125",,"412515",
"64395",,"545763",
"64544",,"580601",
"64681",,"543961",
"64689",,"576797",
"64883",,"227787",
"64891",,"234440",
"64893",,"234463",
"64968",,"680764",
"65606",,"220053",
"65643",,"65642",
"65958",,"593313",
"69140",,"557846",
"69854",,"69860",
"70582",,"556545",
"70634",,"542412",
"71419",,"71422",
"71540",,"387796",
"71677",,"548385",
"71777",,"543974",
"72504",,"568104",
"72517",,"547197",
"72535",,"547199",
"72779",,"50814",
"72824",,"553025",
"72897",,"571084",
"72899",,"576546",
"73189",,"521475",
"73209",,"553036",
"73226",,"568120",
"73304",,"545106",
"73549",,"683144",
"74107",,"74105",
"74340",,"627577",
"74343",,"627574",
"74425",,"670297",
"74674",,"682283",
"75482",,"687841",
"75553",,"681691",
"75557",,"697662",
"75560",,"75568",
"75605",,"682326",
"75607",,"688147",
"75609",,"688785",
"75619",,"75618",
"75642",,"697112",
"75653",,"529823",
"75739",,"697592",
"75809",,"688280",
"75823",,"810294",
"75880",,"698228",
"75887",,"75885",
"75949",,"678807",
"76119",,"689294",
"76184",,"697569",
"76212",,"688962",
"76233",,"698146",
"76289",,"76290",
"76373",,"521482",
"76405",,"658267",
"76430",,"698128",
"76464",,"726084",
"76558",,"681858",
"76563",,"658161",
"76604",,"548238",
"76822",,"698035",
"77260",,"552785",
"78225",,"296933",
"78250",,"78249",
"78405",,"220493",
"78408",,"220499",
"78449",,"250269",
"78459",,"250278",
"78587",,"581953",
"78641",,"220523",
"78652",,"220526",
"78774",,"232763",
"78777",,"297851",
"78779",,"232596",
"78782",,"232745",
"78787",,"232552",
"78789",,"232649",
"78793",,"232691",
"78795",,"232632",
"78800",,"232664",
"78805",,"232653",
"78809",,"232735",
"78811",,"232737",
"78813",,"232741",
"78814",,"232743",
"78816",,"232739",
"78822",,"232684",
"78827",,"232724",
"78828",,"232725",
"78837",,"232633",
"78839",,"232553",
"78842",,"232713",
"78846",,"232718",
"78852",,"232528",
"78854",,"232756",
"78878",,"232640",
"78879",,"232641",
"78892",,"232491",
"78894",,"232492",
"78896",,"232504",
"78897",,"232505",
"78901",,"232497",
"78903",,"232502",
"78908",,"232512",
"78909",,"232514",
"78914",,"232518",
"78921",,"232531",
"78928",,"232539",
"78931",,"232541",
"78933",,"232545",
"78935",,"232548",
"78941",,"232557",
"78952",,"232572",
"78954",,"232574",
"78956",,"232576",
"78959",,"232578",
"78962",,"232580",
"78972",,"232582",
"78977",,"232587",
"78980",,"232591",
"78986",,"232594",
"78992",,"232604",
"78993",,"232605",
"78995",,"232607",
"79001",,"232615",
"79002",,"232618",
"79004",,"232620",
"79005",,"232621",
"79007",,"232625",
"79008",,"232626",
"79017",,"232624",
"79019",,"232612",
"79023",,"232630",
"79025",,"232631",
"79032",,"232635",
"79048",,"232750",
"79057",,"232753",
"79063",,"232660",
"79064",,"297896",
"79080",,"232732",
"79084",,"232734",
"79093",,"232671",
"79098",,"232685",
"79102",,"232687",
"79105",,"232688",
"79107",,"232689",
"79111",,"232692",
"79113",,"232698",
"79114",,"232701",
"79126",,"232695",
"79127",,"232696",
"79132",,"232700",
"79133",,"232702",
"79148",,"232730",
"79152",,"232715",
"79154",,"232717",
"79172",,"232769",
"79177",,"232648",
"79194",,"232767",
"80004",,"772025",
"81590",,"447830",
"81922",,"521644",
"81957",,"81958",
"82635",,"608022",
"82784",,"446987",
"82934",,"162134",
"82944",,"521656",
"83182",,"455776",
"84344",,"84345",
"84541",,"84446",
"85128",,"82024",
"85133",,"82028",
"85937",,"446835",
"88565",,"88566",
"89863",,"89861",
"90204",,"447038",
"91274",,"521682",
"92650",,"92649",
"96608",,"96628",
"98441",,"98439",
"99647",,"615102",
"100082",,"100083",
"101264",,"101265",
"102097",,"926312",
"102718",,"719024",
"103295",,"103296",
"103692",,"521639",
"103918",,"103917",
"104306",,"771713",
"105617",,"105619",
"106255",,"106256",
"107866",,"162319",
"108274",,"108273",
"109484",,"447414",
"109576",,"452511",
"110364",,"110512",
"110683",,"110684",
"110799",,"110798",
"111314",,"111315",
"112638",,"639061",
"113716",,"621581",
"114056",,"772026",
"114457",,"521662",
"115473",,"115720",
"115521",,"717858",
"116061",,"521670",
"116179",,"116180",
"116472",,"447462",
"116744",,"521658",
"117504",,"772027",
"117577",,"117576",
"118324",,"118325",
"118768",,"118767",
"119988",,"119989",
"120218",,"120216",
"123196",,"614182",
"123253",,"160093",
"123349",,"160552",
"123870",,"160546",
"125105",,"672873",
"125329",,"448410",
"125334",,"448413",
"127394",,"614193",
"127982",,"521655",
"129624",,"161423",
"130577",,"614195",
"130874",,"611902",
"131649",,"131650",
"131878",,"612002",
"133067",,"133066",
"135016",,"135015",
"135628",,"135629",
"137795",,"619928",
"137899",,"154792",
"138309",,"616503",
"138557",,"138554",
"140407",,"718282",
"140717",,"140718",
"141082",,"141081",
"141294",,"611925",
"141653",,"141651",
"141734",,"141733",
"142355",,"621031",
"143647",,"143652",
"144383",,"446631",
"144385",,"613662",
"144959",,"144961",
"145329",,"718801",
"145901",,"133646",
"146039",,"613499",
"146159",,"133889",
"146296",,"146297",
"146319",,"613150",
"148027",,"448641",
"148792",,"148791",
"148964",,"148967",
"149013",,"616969",
"149625",,"613657",
"150340",,"139521",
"150509",,"620418",
"150740",,"140050",
"151016",,"151014",
"151135",,"151136",
"151537",,"616973",
"151702",,"151700",
"152679",,"152677",
"152766",,"152770",
"152792",,"152786",
"153685",,"613902",
"153874",,"117716",
"154142",,"617242",
"154155",,"161444",
"154441",,"148900",
"154548",,"617035",
"154613",,"613862",
"154632",,"613883",
"154845",,"136801",
"154862",,"133868",
"154976",,"154977",
"155092",,"616502",
"155103",,"155104",
"159484",,"110704",
"159493",,"618975",
"159509",,"80048",
"159519",,"80495",
"159540",,"131456",
"159543",,"83384",
"159545",,"83784",
"159550",,"84308",
"159557",,"85069",
"159573",,"87023",
"159575",,"614200",
"159584",,"88199",
"159585",,"88654",
"159593",,"89976",
"159600",,"154326",
"159614",,"93610",
"159618",,"93697",
"159620",,"94065",
"159627",,"161239",
"159631",,"133833",
"159634",,"94785",
"159638",,"94980",
"159646",,"96129",
"159649",,"619337",
"159651",,"96923",
"159658",,"97317",
"159661",,"97611",
"159662",,"97699",
"159668",,"98196",
"159669",,"98200",
"159677",,"155032",
"159691",,"100941",
"159705",,"102858",
"159725",,"106775",
"159730",,"107793",
"159733",,"108681",
"159748",,"110292",
"159768",,"112044",
"159774",,"611041",
"159776",,"112598",
"159781",,"113393",
"159788",,"114513",
"159804",,"116789",
"159805",,"116974",
"159813",,"118766",
"159818",,"119937",
"159821",,"120139",
"159825",,"121994",
"159834",,"123118",
"159835",,"154932",
"159839",,"123258",
"159845",,"123620",
"159857",,"124893",
"159874",,"127561",
"159879",,"128154",
"159885",,"155080",
"159915",,"84069",
"159945",,"762047",
"159982",,"98361",
"159999",,"146908",
"160000",,"98367",
"160130",,"79689",
"160187",,"152084",
"160194",,"617183",
"160498",,"145890",
"160830",,"96623",
"160866",,"446300",
"161069",,"151071",
"161070",,"161067",
"161245",,"149226",
"161547",,"103497",
"161639",,"151803",
"161852",,"521675",
"161901",,"521659",
"161985",,"110836",
"162060",,"521674",
"162156",,"614168",
"162171",,"608842",
"162203",,"130163",
"162227",,"130164",
"162459",,"162460",
"162491",,"105604",
"162641",,"161305",
"162648",,"621294",
"162653",,"621769",
"163466",,"61772",
"199198",,"135323",
"219761",,"54213",
"220877",,"669566",
"233187",,"1842",
"233207",,"457325",
"233218",,"457328",
"233300",,"457369",
"233301",,"457370",
"233343",,"457375",
"233345",,"457377",
"233637",,"457297",
"233677",,"457304",
"233719",,"457308",
"233737",,"457310",
"233813",,"458716",
"233917",,"457258",
"234007",,"457405",
"234062",,"457383",
"234124",,"457285",
"234174",,"457391",
"235707",,"405576",
"239522",,"407150",
"241220",,"538593",
"242833",,"10308",
"244768",,"20696",
"251999",,"457322",
"252049",,"457338",
"252063",,"457398",
"265904",,"54183",
"302588",,"457264",
"303996",,"457343",
"346642",,"78543",
"348288",,"13339",
"350641",,"538572",
"350775",,"350788",
"359642",,"781046",
"359644",,"70972",
"361630",,"361629",
"362179",,"362182",
"362473",,"362468",
"362635",,"669905",
"366232",,"568480",
"367282",,"215969",
"369123",,"826466",
"370367",,"545910",
"370632",,"370641",
"372308",,"526106",
"373788",,"373786",
"375335",,"582780",
"376067",,"372541",
"381289",,"644143",
"382780",,"576587",
"383996",,"550294",
"385071",,"240887",
"387842",,"552055",
"387935",,"387934",
"388032",,"71432",
"388939",,"216016",
"389942",,"218015",
"390632",,"218508",
"391736",,"219193",
"395376",,"222401",
"396447",,"12334",
"397016",,"794399",
"397022",,"10404",
"397033",,"397037",
"397048",,"397035",
"397151",,"280717",
"397709",,"397673",
"398660",,"398653",
"400881",,"400883",
"400952",,"227941",
"401761",,"401760",
"402129",,"232693",
"402429",,"457344",
"402659",,"402584",
"403366",,"306137",
"403390",,"234756",
"404053",,"403968",
"404239",,"404238",
"404258",,"404251",
"404269",,"404246",
"405201",,"405200",
"406460",,"406454",
"406646",,"236875",
"406657",,"236911",
"407136",,"239397",
"407819",,"407814",
"407916",,"17256",
"408005",,"407992",
"408103",,"408081",
"408247",,"408230",
"409402",,"13054",
"409675",,"242635",
"409803",,"13679",
"410402",,"408652",
"412479",,"362051",
"412539",,"64081",
"413296",,"809597",
"414353",,"414346",
"415079",,"415043",
"415804",,"701454",
"416790",,"240347",
"416793",,"11426",
"416841",,"416803",
"418981",,"461151",
"419057",,"461192",
"419061",,"461144",
"419132",,"461208",
"423136",,"461137",
"423232",,"461139",
"425163",,"461194",
"425469",,"461210",
"432571",,"215888",
"432652",,"669780",
"432912",,"532042",
"433082",,"531964",
"433582",,"711109",
"433676",,"433612",
"444222",,"654857",
"444223",,"654826",
"444225",,"654853",
"444338",,"444115",
"444366",,"444146",
"445395",,"455776",
"445429",,"629107",
"445473",,"100480",
"445674",,"629905",
"445832",,"621615",
"445873",,"149145",
"445966",,"91806",
"445969",,"160290",
"445977",,"630592",
"446340",,"124390",
"446543",,"117701",
"446606",,"619889",
"446614",,"93181",
"446635",,"87331",
"446652",,"107627",
"446700",,"630325",
"446728",,"121698",
"446766",,"132533",
"446787",,"121435",
"446974",,"104771",
"447123",,"90540",
"447158",,"611649",
"447335",,"79693",
"447342",,"79710",
"447425",,"106748",
"448280",,"79691",
"448402",,"629207",
"452457",,"131295",
"452482",,"83201",
"452485",,"113575",
"452575",,"455793",
"452603",,"96737",
"452626",,"151929",
"452629",,"128767",
"452639",,"130513",
"452678",,"710785",
"452692",,"447034",
"452759",,"92324",
"452789",,"632768",
"452794",,"91933",
"452803",,"123860",
"452810",,"93558",
"452820",,"108747",
"453007",,"447224",
"453121",,"636555",
"453179",,"108575",
"453196",,"108823",
"453296",,"109745",
"453309",,"104437",
"453383",,"97902",
"453389",,"635907",
"453417",,"82203",
"453418",,"82211",
"453500",,"700888",
"453571",,"145615",
"453576",,"145616",
"453578",,"619123",
"453776",,"637315",
"453801",,"634241",
"453854",,"87448",
"453975",,"121790",
"453999",,"92279",
"454096",,"84216",
"454106",,"87844",
"454115",,"93871",
"454125",,"98396",
"454131",,"100664",
"454153",,"112225",
"454158",,"112115",
"454159",,"133999",
"454190",,"161953",
"454417",,"701010",
"454560",,"710710",
"454913",,"137593",
"454951",,"102899",
"454973",,"447090",
"455071",,"112856",
"455121",,"145256",
"455141",,"116269",
"455202",,"126488",
"455381",,"104147",
"455471",,"160063",
"455565",,"453433",
"455634",,"119164",
"455637",,"97103",
"455829",,"81759",
"455838",,"86216",
"455889",,"125819",
"455904",,"708854",
"455910",,"448630",
"455911",,"448632",
"455997",,"610003",
"456000",,"160029",
"456028",,"90379",
"456056",,"459329",
"456256",,"457109",
"456276",,"457204",
"456512",,"433637",
"456515",,"433153",
"456545",,"432884",
"456565",,"433106",
"456566",,"433104",
"457203",,"457202",
"457226",,"154577",
"457261",,"1121",
"457265",,"302624",
"457266",,"233281",
"457268",,"302695",
"457270",,"233286",
"457290",,"233541",
"457293",,"233590",
"457305",,"1463",
"457311",,"233745",
"457317",,"1526",
"457319",,"233202",
"457335",,"233868",
"457336",,"1905",
"457350",,"233189",
"457354",,"233258",
"457355",,"233263",
"457361",,"233861",
"457374",,"302856",
"457379",,"233356",
"457381",,"302965",
"457396",,"1650",
"457411",,"234025",
"457606",,"542967",
"457753",,"690379",
"457812",,"457795",
"458121",,"713290",
"458480",,"713291",
"458705",,"233922",
"458713",,"233690",
"458777",,"446381",
"459593",,"453704",
"459655",,"456066",
"460321",,"368658",
"460454",,"369321",
"460475",,"362934",
"461153",,"423761",
"461158",,"423963",
"461173",,"424555",
"461176",,"419154",
"463455",,"515537",
"463544",,"463536",
"463957",,"463958",
"464133",,"519579",
"464153",,"518192",
"509566",,"508558",
"509894",,"32776",
"510622",,"469377",
"510695",,"461391",
"511969",,"464371",
"512711",,"36027",
"513774",,"43056",
"516037",,"509892",
"516857",,"516856",
"517668",,"517862",
"517859",,"464901",
"518016",,"464803",
"519185",,"514861",
"520307",,"464274",
"520341",,"464277",
"520343",,"464215",
"520349",,"464278",
"520411",,"517720",
"521454",,"5566",
"521487",,"8885",
"521492",,"54213",
"521495",,"54085",
"521498",,"521553",
"521632",,"611040",
"521640",,"123113",
"521642",,"109689",
"521645",,"161331",
"521648",,"105630",
"521649",,"84229",
"521651",,"116456",
"521653",,"99161",
"521654",,"106858",
"521660",,"80556",
"521661",,"96740",
"521664",,"96028",
"521665",,"121704",
"521667",,"114014",
"521672",,"161727",
"521673",,"127691",
"521679",,"106910",
"521680",,"101232",
"521701",,"521704",
"521702",,"521707",
"526291",,"549573",
"527493",,"591448",
"527678",,"591362",
"527783",,"590356",
"527824",,"590323",
"527828",,"590325",
"527859",,"590365",
"528018",,"536738",
"528354",,"589685",
"528745",,"577721",
"528821",,"2694",
"531318",,"551940",
"531320",,"552759",
"531321",,"552762",
"531323",,"552896",
"531357",,"542802",
"531394",,"550732",
"532062",,"444466",
"533182",,"439142",
"535747",,"614822",
"536435",,"543368",
"538986",,"538985",
"544899",,"461767",
"546413",,"28630",
"547167",,"75299",
"547275",,"681823",
"547277",,"681833",
"547325",,"531303",
"547841",,"361709",
"548320",,"76660",
"548777",,"575882",
"548779",,"575925",
"550380",,"366662",
"550754",,"71667",
"554421",,"382268",
"569586",,"373887",
"569589",,"373880",
"570651",,"18558",
"571384",,"571383",
"572297",,"572296",
"573818",,"2813",
"574149",,"574150",
"574538",,"820440",
"575797",,"527829",
"575838",,"537388",
"575848",,"536952",
"575856",,"548776",
"576775",,"576774",
"578342",,"545747",
"581944",,"220879",
"581945",,"375473",
"582842",,"74647",
"582896",,"383108",
"582934",,"582935",
"583258",,"578783",
"583496",,"544184",
"584807",,"584840",
"584843",,"584808",
"585172",,"585177",
"586684",,"124904",
"586686",,"134622",
"587266",,"589536",
"589206",,"589207",
"589469",,"703337",
"590267",,"670469",
"593025",,"726203",
"594501",,"350426",
"595478",,"458628",
"601202",,"783250",
"608352",,"53868",
"610753",,"671972",
"611606",,"621582",
"611910",,"719002",
"613161",,"142111",
"613382",,"147281",
"613506",,"154353",
"613562",,"149497",
"613705",,"144304",
"614142",,"80360",
"614154",,"90513",
"614187",,"124430",
"615204",,"122552",
"617102",,"139011",
"619195",,"93697",
"619742",,"103322",
"620572",,"120046",
"620657",,"151399",
"620856",,"620855",
"620973",,"127933",
"620983",,"128154",
"621303",,"455982",
"622817",,"162669",
"622920",,"678231",
"623562",,"623642",
"623622",,"532182",
"623623",,"532183",
"624551",,"456082",
"625982",,"546023",
"627755",,"76661",
"631387",,"447349",
"631592",,"455776",
"631776",,"453912",
"634445",,"445967",
"637216",,"452481",
"638006",,"638007",
"638012",,"634985",
