"id_organisme";"id_protocole";"dateobs";"observateurs";"determinateur";"taxon_saisi";"cd_nom";"x";"y";"Cle";"SRID";"id_precision";"altitude_retenue";"id_critere_synthese";"effectif_total";"remarques";"id_lot";"id_source";"id_data"
1;2;"3/7/2017";4;3;"Gynaephora fascelina (Linnaeus, 1758)";784184;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;21
1;2;"3/7/2017";4;3;"Cucullia umbratica (Linnaeus, 1758)";249707;"939851.55116935";"6432668.3590426";;2154;1;2615;103;2;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;22
1;2;"3/7/2017";4;3;"Apamea maillardi (Geyer, 1834)";249394;"939851.55116935";"6432668.3590426";;2154;1;2615;103;4;"Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia";4;4;23
1;2;"3/7/2017";4;3;"Perizoma incultaria (Herrich-Schäffer, 1848)";248741;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;24
1;2;"3/7/2017";4;3;"Hydriomena ruberata (Freyer, 1831)";248690;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;25
1;2;"3/7/2017";4;3;"Epipsilia grisescens (Fabricius, 1794)";345591;"939851.55116935";"6432668.3590426";;2154;1;2615;103;4;"Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia";4;4;26
1;2;"3/7/2017";4;3;"Standfussiana wiskotti (Standfuss, 1888)";249234;"939851.55116935";"6432668.3590426";;2154;1;2615;103;4;"Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia";4;4;27
1;2;"3/7/2017";4;3;"Alcis repandata (Linnaeus, 1758)";248880;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;28
1;2;"3/7/2017";4;3;"Diarsia mendica (Fabricius, 1775)";249265;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;29
1;2;"3/7/2017";4;3;"Mniotype adusta (Esper, 1790)";249598;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;30
1;2;"3/7/2017";4;3;"Charissa glaucinaria (Hübner, 1799)";458686;"939851.55116935";"6432668.3590426";;2154;1;2615;103;3;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;31
1;2;"3/7/2017";4;3;"Agrotis ipsilon (Hufnagel, 1766)";249200;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;32
1;2;"3/7/2017";4;3;"Triphosa dubitata (Linnaeus, 1758)";248745;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;33
1;2;"3/7/2017";4;3;"Polia nebulosa (Hufnagel, 1766)";249450;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;34
1;2;"3/7/2017";4;3;"Eupithecia cretaceata (Packard, 1874)";248660;"939851.55116935";"6432668.3590426";;2154;1;2615;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;35
1;2;"4/7/2017";4;3;"Leucania comma (Linnaeus, 1761)";249563;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;36
1;2;"4/7/2017";4;3;"Aplocera praeformata (Hübner, 1826)";248537;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;37
1;2;"4/7/2017";4;3;"Cosmorhoe ocellata (Linnaeus, 1758)";248584;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;38
1;2;"4/7/2017";4;3;"Deilephila porcellus (Linnaeus, 1758)";54856;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;39
1;2;"4/7/2017";4;3;"Xanthorhoe montanata (Denis & Schiffermüller, 1775)";248791;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;40
1;2;"4/7/2017";4;3;"Thera cognata (Thunberg & Sebaldt, 1792)";248558;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;41
1;2;"4/7/2017";4;3;"Alcis repandata (Linnaeus, 1758)";248880;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;42
1;2;"4/7/2017";4;3;"Diarsia mendica (Fabricius, 1775)";249265;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;43
1;2;"4/7/2017";4;3;"Hada plebeja (Linnaeus, 1761)";249493;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;44
1;2;"4/7/2017";4;3;"Scopula ternata (Schrank, 1802)";248510;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;45
1;2;"4/7/2017";4;3;"Apamea maillardi (Geyer, 1834)";249394;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia";4;4;46
1;2;"4/7/2017";4;3;"Perizoma obsoletata (Herrich-Schäffer, 1838)";248740;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;47
1;2;"4/7/2017";4;3;"Siona lineata (Scopoli, 1763)";248939;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;48
1;2;"4/7/2017";4;3;"Eupithecia veratraria Herrich-Schäffer, 1848";248659;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;49
1;2;"4/7/2017";4;3;"Macaria brunneata (Thunberg, 1784)";249004;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;50
1;2;"4/7/2017";4;3;"Athetis pallustris (Hübner, 1808)";249540;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;51
1;2;"4/7/2017";4;3;"Setina irrorella (Linnaeus, 1758)";249088;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;52
1;2;"4/7/2017";4;3;"Cabera exanthemata (Scopoli, 1763)";248913;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;53
1;2;"4/7/2017";4;3;"Polia bombycina (Hufnagel, 1766)";249448;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;54
1;2;"4/7/2017";4;3;"Autographa bractea (Denis & Schiffermüller, 1775)";249154;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;55
1;2;"4/7/2017";4;3;"Notodonta dromedarius (Linnaeus, 1767)";54578;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;56
1;2;"4/7/2017";4;3;"Agrotis simplonia (Geyer, 1832)";249208;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;57
1;2;"4/7/2017";4;3;"Perizoma alchemillata (Linnaeus, 1758)";248732;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;58
1;2;"4/7/2017";4;3;"Gnophos obfuscata (Denis & Schiffermüller, 1775)";248967;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;59
1;2;"4/7/2017";4;3;"Diacrisia sannio (Linnaeus, 1758)";249061;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;60
1;2;"4/7/2017";4;3;"Eupithecia icterata (Villers, 1789)";248679;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;61
1;2;"4/7/2017";4;3;"Opisthograptis luteolata (Linnaeus, 1758)";248938;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;62
1;2;"4/7/2017";4;3;"Scopula immorata (Linnaeus, 1758)";248491;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;63
1;2;"4/7/2017";4;3;"Epirrhoe galiata (Denis & Schiffermüller, 1775)";248775;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;64
1;2;"4/7/2017";4;3;"Colostygia olivata (Denis & Schiffermüller, 1775)";248545;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;65
1;2;"4/7/2017";4;3;"Euphyia frustata (Treitschke, 1828)";248589;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;66
1;2;"4/7/2017";4;3;"Drepana falcataria (Linnaeus, 1758)";248387;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;67
1;2;"4/7/2017";4;3;"Catarhoe cuculata (Hufnagel, 1767)";248781;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;68
1;2;"4/7/2017";4;3;"Mesoligia furuncula (Denis & Schiffermüller, 1775)";249342;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;69
1;2;"4/7/2017";4;3;"Xanthorhoe fluctuata (Linnaeus, 1758)";248784;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;70
1;2;"4/7/2017";4;3;"Lacanobia contigua (Denis & Schiffermüller, 1775)";249461;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;71
1;2;"4/7/2017";4;3;"Hydriomena ruberata (Freyer, 1831)";248690;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;72
1;2;"4/7/2017";4;3;"Xestia ashworthii (Doubleday, 1855)";249222;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;73
1;2;"4/7/2017";4;3;"Ceramica pisi (Linnaeus, 1758)";249499;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;74
1;2;"4/7/2017";4;3;"Perizoma albulata (Denis & Schiffermüller, 1775)";248738;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;75
1;2;"4/7/2017";4;3;"Dysstroma truncata (Hufnagel, 1767)";248567;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;76
1;2;"4/7/2017";4;3;"Eilema lurideola (Zincken, 1817)";249095;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;77
1;2;"4/7/2017";4;3;"Epirrhoe molluginata (Hübner, 1813)";248774;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;78
1;2;"4/7/2017";4;3;"Eupithecia cretaceata (Packard, 1874)";248660;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;79
1;2;"4/7/2017";4;3;"Hadena confusa (Hufnagel, 1766)";249479;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;80
1;2;"4/7/2017";4;3;"Mythimna conigera (Denis & Schiffermüller, 1775)";249546;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;81
1;2;"4/7/2017";4;3;"Pheosia gnoma (Fabricius, 1776)";54617;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;82
1;2;"4/7/2017";4;3;"Selenia dentaria (Fabricius, 1775)";248924;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;83
1;2;"4/7/2017";4;3;"Caradrina gilva (Donzel, 1837)";781877;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;84
1;2;"4/7/2017";4;3;"Rusina ferruginea (Esper, 1785)";249507;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;85
1;2;"4/7/2017";4;3;"Hadena tephroleuca (Boisduval, 1833)";249492;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;86
1;2;"4/7/2017";4;3;"Mniotype adusta (Esper, 1790)";249598;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia";4;4;87
1;2;"4/7/2017";4;3;"Mythimna anderreggii (Boisduval, 1840)";778098;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;88
1;2;"4/7/2017";4;3;"Gnophos furvata (Denis & Schiffermüller, 1775)";248966;"940746.99769533";"6434167.9465494";;2154;1;1942;103;1;"Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique";4;4;89
1;2;"26/7/2017";4;3;"Epipsilia grisescens (Fabricius, 1794)";345591;"942463.10179503";"6432731.8973765";;2154;1;2763;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;90
1;2;"26/7/2017";4;3;"Elophos unicoloraria (Staudinger, 1871)";248947;"942463.10179503";"6432731.8973765";;2154;1;2763;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;91
1;2;"27/7/2017";4;3;"Perizoma blandiata (Denis & Schiffermüller, 1775)";248737;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;92
1;2;"27/7/2017";4;3;"Entephria caesiata (Denis & Schiffermüller, 1775)";248704;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;93
1;2;"27/7/2017";4;3;"Charissa glaucinaria (Hübner, 1799)";458686;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;94
1;2;"27/7/2017";4;3;"Xestia ochreago (Hübner, 1809)";249226;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;95
1;2;"27/7/2017";4;3;"Cosmorhoe ocellata (Linnaeus, 1758)";248584;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;96
1;2;"27/7/2017";4;3;"Euphyia frustata (Treitschke, 1828)";248589;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;97
1;2;"27/7/2017";4;3;"Setina irrorella (Linnaeus, 1758)";249088;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;98
1;2;"27/7/2017";4;3;"Eilema lurideola (Zincken, 1817)";249095;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;99
1;2;"27/7/2017";4;3;"Epirrhoe galiata (Denis & Schiffermüller, 1775)";248775;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;100
1;2;"27/7/2017";4;3;"Lasiocampa quercus (Linnaeus, 1758)";54770;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;101
1;2;"27/7/2017";4;3;"Thera cognata (Thunberg & Sebaldt, 1792)";248558;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;102
1;2;"27/7/2017";4;3;"Coscinia cribraria (Linnaeus, 1758)";445269;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;103
1;2;"27/7/2017";4;3;"Apamea maillardi (Geyer, 1834)";249394;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;104
1;2;"27/7/2017";4;3;"Lemonia taraxaci (Denis & Schiffermüller, 1775)";54703;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;105
1;2;"27/7/2017";4;3;"Aplocera praeformata (Hübner, 1826)";248537;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;106
1;2;"27/7/2017";4;3;"Syngrapha interrogationis (Linnaeus, 1758)";249133;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;107
1;2;"27/7/2017";4;3;"Colostygia olivata (Denis & Schiffermüller, 1775)";248545;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;108
1;2;"27/7/2017";4;3;"Sideridis rivularis (Fabricius, 1775)";249445;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;109
1;2;"27/7/2017";4;3;"Udea alpinalis (Denis & Schiffermüller, 1775)";248184;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;110
1;2;"27/7/2017";4;3;"Standfussiana lucernea (Linnaeus, 1758)";249238;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;111
1;2;"27/7/2017";4;3;"Autographa bractea (Denis & Schiffermüller, 1775)";249154;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;112
1;2;"27/7/2017";4;3;"Apamea crenata (Hufnagel, 1766)";249389;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;113
1;2;"27/7/2017";4;3;"Eulithis populata (Linnaeus, 1758)";248576;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;114
1;2;"27/7/2017";4;3;"Apamea monoglypha (Hufnagel, 1766)";249385;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;115
1;2;"27/7/2017";4;3;"Gynaephora fascelina (Linnaeus, 1758)";784184;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;116
1;2;"27/7/2017";4;3;"Euxoa decora (Denis & Schiffermüller, 1775)";249169;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;117
1;2;"27/7/2017";4;3;"Dichagyris musiva (Hübner, 1803)";521549;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;118
1;2;"27/7/2017";4;3;"Xanthorhoe montanata (Denis & Schiffermüller, 1775)";248791;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;119
1;2;"27/7/2017";4;3;"Gnophos furvata (Denis & Schiffermüller, 1775)";248966;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;120
1;2;"27/7/2017";4;3;"Alcis repandata (Linnaeus, 1758)";248880;"941565.87458605";"6432152.3675734";;2154;1;1983;103;1;"Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique";4;4;121
